"event_id","user_id","event_datetime","event_type","revenue"
1210,183,"05/08/2025 8:16",play_video,0.00
1211,183,"13/08/2025 09:16",cancel,0.00
1212,184,"08/03/2025 13:48",registration,0.00
1213,184,"15.3.25 06:22",play_video,0.00
1214,184,"17.03.2025 02:20",view_content,0.00
1215,184,"2/6/2025 5:50",login,0.00
1216,184,"11/05/2025 20:46",login,0.00
1217,184,"2.7.25 08:13",cancel,0.00
1218,184,"8.7.25 01:33",cancel,0.00
1219,185,"27.01.2025 06:03",registration,0.00
1220,185,"1/2/2025 18:07",login,0.00
1221,185,"22-2-2025 00:32",login,0.00
1222,185,"10/3/2025 4:11",view_content,0.00
1223,185,"17.4.25 14:42",login,0.00
1224,185,"18.4.25 10:39",view_content,0.00
1225,185,"24/6/2025 00:08",login,0.00
1226,185,"08.07.2025 10:29",view_content,0.00
1227,185,"13-7-2025 17:31",view_content,0.00
1228,186,"10.04.2025 16:38",registration,0.00
1229,186,"20.4.25 21:23",view_content,0.00
1230,186,"28-4-2025 10:52",login,0.00
1231,186,"1/6/2025 7:07",view_content,0.00
1232,186,"24.06.2025 23:50",login,0.00
1233,186,"18/07/2025 10:48",login,0.00
1234,186,"3/8/2025 7:14",login,0.00
1235,186,"25/08/2025 20:56",view_content,0.00
1236,186,"28.8.25 05:08",cancel,0.00
1237,187,"25-6-2025 23:17",registration,0.00
1238,187,"06/07/2025 13:33",login,0.00
1239,187,"4.7.25 01:02",view_content,0.00
1240,187,"13/8/2025 16:14",cancel,0.00
1241,187,"07.09.2025 14:48",play_video,0.00
1242,187,"06.10.2025 23:43",view_content,0.00
1243,187,"26/10/2025 11:11",view_content,0.00
1244,187,"02/11/2025 10:41",login,0.00
1245,187,"29-11-2025 21:32",purchase,10.00
1246,188,"15/05/2025 08:40",registration,0.00
1247,188,"31-5-2025 00:55",login,0.00
1248,188,"27/05/2025 09:21",play_video,0.00
1249,188,"14/06/2025 15:40",test_event,0.00
1250,188,"27.6.25 20:11",login,0.00
1251,188,"1-9-2025 6:29",login,0.00
1252,188,"3-10-2025 18:33",view_content,0.00
1253,188,"12-9-2025 19:20",view_content,0.00
1254,188,"29.10.25 06:59",play_video,0.00
1255,188,"06/11/2025 21:02",view_content,0.00
1256,188,"17.11.2025 19:27",login,0.00
1257,188,"15/11/2025 10:14",view_content,0.00
1258,189,"23-5-2025 17:31",registration,0.00
1259,189,"31/5/2025 03:50",view_content,0.00
1260,189,"24.6.25 11:10",play_video,0.00
1261,189,"05/07/2025 2:51",login,0.00
1262,189,"24/07/2025 03:39",view_content,0.00
1263,189,"5.8.25 02:13",login,0.00
1264,189,"29.8.25 05:47",view_content,0.00
1265,189,"29.09.2025 15:41",login,0.00
1266,189,"3-10-2025 8:35",view_content,0.00
1267,189,"17/11/2025 03:52",view_content,0.00
1268,189,"28.11.25 08:39",view_content,0.00
1269,189,"22.11.25 15:37",login,0.00
1270,189,"12/02/2026 6:15",purchase,15.00
1271,189,"3/2/2026 9:21",login,0.00
1272,190,"15.4.25 00:52",registration,0.00
1273,190,"8/5/2025 8:59",login,0.00
1274,190,"30-5-2025 10:55",login,0.00
1275,190,"31/05/2025 09:15",login,0.00
1276,190,"9-7-2025 4:54",view_content,0.00
1277,190,"16.6.25 00:26",login,0.00
1278,190,"08/09/2025 20:50",cancel,0.00
1279,191,"13/02/2025 01:01",registration,0.00
1280,191,"4.3.25 22:57",purchase,10.00
1281,191,"26-2-2025 18:10",view_content,0.00
1282,191,"21-3-2025 04:34",play_video,0.00
1283,191,"21.4.25 20:48",view_content,0.00
1284,191,"27/7/2025 03:58",cancel,0.00
1285,191,"09/08/2025 22:51",view_content,0.00
1286,192,"21-5-2025 04:12",registration,0.00
1287,192,"9-6-2025 20:33",login,0.00
1288,193,"23.04.2025 00:51",registration,0.00
1289,193,"9/5/2025 10:37",purchase,20.00
1290,193,"20.05.2025 15:52",play_video,0.00
1291,193,"31-5-2025 11:27",login,0.00
1292,193,"11.6.25 21:10",play_video,0.00
1293,194,"09.06.2025 06:22",registration,0.00
1294,194,"13.06.2025 06:31",view_content,0.00
1295,194,"24/10/2025 08:52",login,0.00
1296,194,"19.10.2025 22:49",play_video,0.00
1297,194,"24/11/2025 00:31",view_content,0.00
1298,195,"05.03.2025 19:31",registration,0.00
1299,195,"26.3.25 20:31",view_content,0.00
1300,195,"16/04/2025 07:50",view_content,0.00
1301,195,"13.04.2025 12:35",view_content,0.00
1302,195,"6.5.25 18:33",login,0.00
1303,195,"11.7.25 23:47",purchase,20.00
1304,195,"28.07.2025 20:38",cancel,0.00
1305,195,"04.08.2025 00:53",play_video,0.00
1306,195,"4/9/2025 7:26",login,0.00
1307,195,"27/09/2025 21:09",login,0.00
1308,196,"30.05.2025 22:48",registration,0.00
1309,196,"19/06/2025 00:21",login,0.00
1310,196,"25/06/2025 20:23",view_content,0.00
1311,196,"20.7.25 16:55",login,0.00
1312,196,"12/8/2025 19:26",view_content,0.00
1313,196,"15-8-2025 10:58",login,0.00
1314,196,"18/09/2025 00:35",play_video,0.00
1315,196,"24.10.2025 03:13",play_video,0.00
1316,196,"29/10/2025 10:47",login,0.00
1317,196,"29-12-2025 10:41",support_request,0.00
1318,197,"19/01/2025 21:48",registration,0.00
1319,197,"15/02/2025 14:11",login,0.00
1320,197,"29-1-2025 19:48",view_content,0.00
1321,197,"12/3/2025 20:01",play_video,0.00
1322,197,"4/3/2025 9:02",login,0.00
1323,197,"4/4/2025 13:59",play_video,0.00
1324,197,"16/05/2025 22:04",view_content,0.00
1325,198,"30.05.2025 22:45",registration,0.00
1326,198,"31-5-2025 18:11",view_content,0.00
1327,198,"5.6.25 22:57",view_content,0.00
1328,198,"17.07.2025 10:31",view_content,0.00
1329,198,"23/09/2025 14:25",view_content,0.00
1330,199,"22.1.25 10:36",registration,0.00
1331,199,"17.2.25 13:39",view_content,0.00
1332,199,"26-3-2025 15:37",play_video,0.00
1333,199,"09.05.2025 01:27",view_content,0.00
1334,199,"15.06.2025 13:10",view_content,0.00
1335,199,"22/5/2025 18:37",view_content,0.00
1336,199,"2-7-2025 0:42",purchase,10.00
1337,199,"3/8/2025 3:49",login,0.00
1338,199,"23.07.2025 03:33",login,0.00
1339,200,"12.3.25 00:25",registration,0.00
1340,200,"27-3-2025 14:54",view_content,0.00
1341,200,"14-3-2025 05:44",login,0.00
1342,200,"1/6/2025 16:48",login,0.00
1343,200,"13/05/2025 21:57",login,0.00
1344,200,"29/6/2025 11:11",cancel,0.00
1345,200,"12/8/2025 1:21",view_content,0.00
1346,200,"03.09.2025 18:45",view_content,0.00
1347,200,"14/09/2025 11:58",login,0.00
1348,200,"28.09.2025 12:42",view_content,0.00
1349,200,"4/11/2025 12:03",view_content,0.00
1350,200,"19/10/2025 14:28",view_content,0.00
1351,200,"11/12/2025 16:53",login,0.00
1352,201,"21/5/2025 13:47",registration,0.00
1353,201,"17-6-2025 06:55",view_content,0.00
1354,202,"18.2.25 10:18",registration,0.00
1355,202,"07.04.2025 20:25",login,0.00
1356,202,"20/03/2025 10:18",view_content,0.00
1357,202,"26.04.2025 08:56",view_content,0.00
1358,202,"03/05/2025 12:23",login,0.00
1359,202,"04.06.2025 17:30",view_content,0.00
1360,202,"4.6.25 14:57",view_content,0.00
1361,203,"7-2-2025 17:48",registration,0.00
1362,203,"23.02.2025 18:32",view_content,0.00
1363,203,"4.4.25 17:03",login,0.00
1364,203,"25/04/2025 09:05",login,0.00
1365,203,"5/5/2025 18:40",cancel,0.00
1366,203,"28-5-2025 00:21",login,0.00
1367,203,"16.5.25 00:45",purchase,30.00
1368,203,"13.08.2025 21:22",login,0.00
1369,204,"21/05/2025 10:24",registration,0.00
1370,204,"02/06/2025 22:49",view_content,0.00
1371,204,"15/07/2025 02:57",view_content,0.00
1372,205,"15/5/2025 08:39",registration,0.00
1373,205,"03/06/2025 10:12",view_content,0.00
1374,205,"23.6.25 06:33",play_video,0.00
1375,205,"22.6.25 01:46",support_request,0.00
1376,205,"31/7/2025 21:53",play_video,0.00
1377,205,"26.07.2025 23:06",view_content,0.00
1378,205,"30/8/2025 15:07",view_content,0.00
1379,205,"27.09.2025 14:51",view_content,0.00
1380,205,"27/09/2025 21:23",play_video,0.00
1381,205,"24/10/2025 09:49",login,0.00
1382,205,"27-10-2025 01:27",login,0.00
1383,205,"28/11/2025 22:55",login,0.00
1384,206,"30/04/2025 14:03",registration,0.00
1385,206,"2-5-2025 12:07",login,0.00
1386,206,"23.5.25 07:29",view_content,0.00
1387,206,"22.06.2025 21:02",view_content,0.00
1388,206,"3-7-2025 15:03",view_content,0.00
1389,206,"08/08/2025 12:48",view_content,0.00
1390,206,"1.8.25 23:31",login,0.00
1391,206,"29/10/2025 12:05",login,0.00
1392,206,"31/10/2025 13:24",view_content,0.00
1393,206,"20/12/2025 01:32",login,0.00
1394,207,"3.4.25 04:46",registration,0.00
1395,207,"17/05/2025 23:40",login,0.00
1396,207,"13/05/2025 06:37",view_content,0.00
1397,208,"10/05/2025 17:40",registration,0.00
1398,208,"07/06/2025 1:51",login,0.00
1399,208,"14/6/2025 14:44",view_content,0.00
1400,209,"2/1/2025 10:40",registration,0.00
1401,209,"3-1-2025 22:14",view_content,0.00
1402,209,"8.1.25 07:52",play_video,0.00
1403,209,"06/03/2025 20:04",view_content,0.00
1404,209,"24/3/2025 09:46",play_video,0.00
1405,209,"26.4.25 16:09",login,0.00
1406,209,"19/5/2025 21:41",login,0.00
1407,209,"06/05/2025 11:58",login,0.00
1408,209,"6.6.25 12:27",login,0.00
1409,209,"20.06.2025 10:38",login,0.00
1410,210,"12.03.2025 20:53",registration,0.00
1411,210,"16.6.25 13:29",login,0.00
1412,211,"31.5.25 13:40",registration,0.00
1413,211,"01.06.2025 06:15",login,0.00
1414,211,"23.6.25 01:31",support_request,0.00
1415,211,"05/07/2025 20:40",view_content,0.00
1416,211,"7-7-2025 7:40",view_content,0.00
1417,211,"08/08/2025 6:00",cancel,0.00
1418,211,"17/10/2025 08:53",login,0.00
1419,211,"7.10.25 08:44",login,0.00
1420,211,"14.11.25 03:50",view_content,0.00
1421,212,"30/06/2025 13:17",registration,0.00
1422,212,"19/7/2025 17:46",login,0.00
1423,212,"09.08.2025 01:48",login,0.00
1424,212,"10/08/2025 4:36",login,0.00
1425,213,"18-6-2025 18:51",registration,0.00
1426,213,"12/07/2025 10:24",view_content,0.00
1427,213,"24-7-2025 18:46",view_content,0.00
1428,213,"27/08/2025 07:53",login,0.00
1429,213,"9.11.25 20:21",login,0.00
1430,213,"16-11-2025 15:43",login,0.00
1431,213,"19.11.25 01:36",login,0.00
1432,214,"7-2-2025 16:47",registration,0.00
1433,214,"27-2-2025 15:54",view_content,0.00
1434,214,"21.02.2025 02:11",view_content,0.00
1435,214,"27.4.25 07:02",play_video,0.00
1436,214,"16-4-2025 05:10",view_content,0.00
1437,214,"03/06/2025 23:19",view_content,0.00
1438,214,"29/08/2025 05:14",login,0.00
1439,214,"23-8-2025 03:28",view_content,0.00
1440,215,"16.3.25 21:52",registration,0.00
1441,215,"5-4-2025 15:18",login,0.00
1442,215,"21.3.25 10:34",login,0.00
1443,215,"12/5/2025 8:26",purchase,20.00
1444,215,"26/4/2025 08:18",play_video,0.00
1445,215,"27/05/2025 18:56",play_video,0.00
1446,215,"18.5.25 22:01",play_video,0.00
1447,215,"22.6.25 12:02",view_content,0.00
1448,215,"07.08.2025 20:21",view_content,0.00
1449,215,"09/09/2025 13:06",login,0.00
1450,215,"4/10/2025 11:41",login,0.00
1451,215,"23/11/2025 19:36",view_content,0.00
1452,216,"20.2.25 17:03",registration,0.00
1453,216,"28-2-2025 23:57",play_video,0.00
1454,216,"12-4-2025 13:37",login,0.00
1455,216,"18-4-2025 23:43",view_content,0.00
1456,216,"08.07.2025 06:06",play_video,0.00
1457,216,"04/07/2025 3:45",login,0.00
1458,216,"09.08.2025 23:32",cancel,0.00
1459,216,"28-7-2025 00:02",login,0.00
1460,216,"29/8/2025 04:12",play_video,0.00
1461,216,"25.9.25 22:28",login,0.00
1462,216,"19/09/2025 20:33",login,0.00
1463,217,"14-4-2025 04:12",registration,0.00
1464,217,"16/4/2025 20:36",login,0.00
1465,217,"28.5.25 23:59",login,0.00
1466,217,"29.05.2025 09:03",login,0.00
1467,217,"24/06/2025 02:00",view_content,0.00
1468,217,"06.07.2025 07:16",play_video,0.00
1469,217,"25.07.2025 18:10",login,0.00
1470,217,"16/07/2025 16:47",cancel,0.00
1471,217,"5.9.25 19:19",login,0.00
1472,217,"07/10/2025 5:30",play_video,0.00
1473,217,"23/10/2025 20:08",view_content,0.00
1474,217,"16.10.25 19:06","",0.00
1475,218,"22.2.25 18:33",registration,0.00
1476,218,"19/3/2025 22:26",login,0.00
1477,218,"20.4.25 09:40",support_request,0.00
1478,218,"18.4.25 09:43",play_video,0.00
1479,218,"15-5-2025 15:02",login,0.00
1480,218,"12.06.2025 01:09",login,0.00
1481,218,"17.6.25 14:14",login,0.00
1482,218,"14.08.2025 16:45",login,0.00
1483,218,"6-8-2025 19:14",view_content,0.00
1484,218,"17.9.25 15:40",view_content,0.00
1485,218,"23.8.25 18:15",purchase,20.00
1486,218,"16-10-2025 09:34",play_video,0.00
1487,218,"08/10/2025 12:39",view_content,0.00
1488,218,"08.11.2025 23:49",play_video,0.00
1489,218,"3.11.25 11:33",login,0.00
1490,219,"01/02/2025 21:06",registration,0.00
1491,219,"25/02/2025 21:12",login,0.00
1492,219,"19/2/2025 07:40",login,0.00
1493,219,"07.03.2025 21:19",view_content,0.00
1494,219,"21-4-2025 15:00",view_content,0.00
1495,219,"19-4-2025 13:28",login,0.00
1496,219,"02.06.2025 16:52",play_video,0.00
1497,219,"19/07/2025 23:12",login,0.00
1498,220,"23/1/2025 06:25",registration,0.00
1499,220,"10/3/2025 11:36",play_video,0.00
1500,220,"20/5/2025 04:02",login,0.00
1501,221,"7/6/2025 1:04",registration,0.00
1502,221,"9-6-2025 1:32",login,0.00
1503,221,"29.07.2025 14:33",test_event,0.00
1504,221,"21.08.2025 17:01",login,0.00
1505,221,"1-9-2025 18:58",play_video,0.00
1506,221,"12.10.25 01:09",purchase,15.00
1507,221,"05/12/2025 1:40",view_content,0.00
1508,222,"22/02/2025 01:55",registration,0.00
1509,222,"10.4.25 10:45",play_video,0.00
1510,222,"20.4.25 23:53",view_content,0.00
1511,222,"17-5-2025 17:46",cancel,0.00
1512,222,"28-4-2025 01:14",view_content,0.00
1513,222,"28/05/2025 21:20",login,0.00
1514,223,"11/4/2025 22:55",registration,0.00
1515,223,"7-5-2025 14:17",login,0.00
1516,223,"15.4.25 23:57",purchase,30.00
1517,223,"28/5/2025 10:56",play_video,0.00
1518,223,"23.10.2025 04:46",view_content,0.00
1519,224,"05.04.2025 03:06",registration,0.00
1520,224,"16/5/2025 21:16",view_content,0.00
1521,224,"25/06/2025 15:51",view_content,0.00
1522,224,"05.06.2025 19:49",play_video,0.00
1523,224,"14/07/2025 04:05",login,0.00
1524,224,"27/7/2025 21:21",login,0.00
1525,224,"11/09/2025 1:06",login,0.00
1526,224,"19.10.25 17:42",login,0.00
1527,224,"26/10/2025 04:31",login,0.00
1528,224,"6/1/2026 6:31",login,0.00
1529,224,"19/01/2026 14:51",view_content,0.00
1530,225,"25/4/2025 09:14",registration,0.00
1531,225,"17.06.2025 23:57",login,0.00
1532,225,"19.07.2025 09:39",login,0.00
1533,225,"2.7.25 02:01",login,0.00
1534,225,"21.08.2025 02:37",view_content,0.00
1535,225,"9/9/2025 1:38",view_content,0.00
1536,225,"20.09.2025 02:10",login,0.00
1537,226,"13.05.2025 16:09",registration,0.00
1538,226,"7-7-2025 10:29",login,0.00
1539,226,"9-8-2025 9:31",view_content,0.00
1540,226,"31.08.2025 16:26",login,0.00
1541,226,"14-9-2025 02:08",login,0.00
1542,226,"15/9/2025 19:47",play_video,0.00
1543,227,"23/4/2025 15:16",registration,0.00
1544,227,"26-5-2025 19:02",login,0.00
1545,227,"3-6-2025 23:13",play_video,0.00
1546,227,"06.08.2025 18:10",login,0.00
1547,227,"1.8.25 06:31",play_video,0.00
1548,228,"22/02/2025 10:04",registration,0.00
1549,228,"07.04.2025 15:12",view_content,0.00
1550,228,"23.05.2025 20:59",view_content,0.00
1551,228,"12.6.25 09:20",support_request,0.00
1552,228,"5/7/2025 11:02",view_content,0.00
1553,228,"16-7-2025 23:33",login,0.00
1554,228,"11/8/2025 23:45",login,0.00
1555,228,"31.08.2025 04:43",login,0.00
1556,228,"2/10/2025 0:35",view_content,0.00
1557,228,"1.10.25 20:35",login,0.00
1558,229,"2.4.25 05:57",registration,0.00
1559,229,"18/4/2025 01:24",login,0.00
1560,229,"15/06/2025 18:41",play_video,0.00
1561,229,"20.6.25 09:55",view_content,0.00
1562,229,"12/8/2025 3:20",login,0.00
1563,229,"16/09/2025 21:45",view_content,0.00
1564,229,"21/09/2025 20:25",login,0.00
1565,229,"26/10/2025 14:35",view_content,0.00
1566,229,"08/12/2025 18:40",login,0.00
1567,229,"13.1.26 07:56",purchase,10.00
1568,230,"25.04.2025 03:34",registration,0.00
1569,230,"9-5-2025 5:05",login,0.00
1570,230,"19/5/2025 09:12",login,0.00
1571,230,"5-6-2025 0:26",login,0.00
1572,230,"31/05/2025 06:19",play_video,0.00
1573,230,"07.07.2025 11:59",login,0.00
1574,230,"16.07.2025 21:25",login,0.00
1575,230,"3/8/2025 12:50",login,0.00
1576,230,"15.09.2025 13:13",play_video,0.00
1577,230,"18/11/2025 05:36",login,0.00
1578,230,"01.11.2025 20:46",view_content,0.00
1579,230,"15.12.2025 07:17",login,0.00
1580,231,"19/01/2025 23:07",registration,0.00
1581,231,"13.02.2025 05:33",view_content,0.00
1582,231,"28.1.25 21:17",view_content,0.00
1583,231,"14/5/2025 12:37",view_content,0.00
1584,232,"07.05.2025 01:30",registration,0.00
1585,232,"22.05.2025 15:57",login,0.00
1586,232,"13.05.2025 21:28",login,0.00
1587,232,"29-6-2025 18:12",view_content,0.00
1588,232,"10-7-2025 15:37",login,0.00
1589,232,"01/08/2025 16:40",view_content,0.00
1590,232,"16.08.2025 21:25",login,0.00
1591,233,"26.02.2025 10:38",registration,0.00
1592,233,"5.3.25 05:35",login,0.00
1593,233,"5-4-2025 9:05",view_content,0.00
1594,233,"20.5.25 21:16",play_video,0.00
1595,233,"01/05/2025 12:12",view_content,0.00
1596,233,"16/6/2025 21:51",view_content,0.00
1597,233,"20/7/2025 21:29",login,0.00
1598,233,"04.08.2025 10:07",view_content,0.00
1599,233,"14/9/2025 21:57",login,0.00
1600,234,"5.2.25 05:30",registration,0.00
1601,234,"24.3.25 14:20",login,0.00
1602,235,"20.1.25 12:23",registration,0.00
1603,235,"05/02/2025 12:41",login,0.00
1604,235,"30.1.25 21:16",view_content,0.00
1605,235,"7.3.25 21:42",login,0.00
1606,235,"24.03.2025 14:28",support_request,0.00
1607,235,"11.5.25 08:15",view_content,0.00
1608,235,"18/5/2025 04:32",login,0.00
1609,235,"21-6-2025 09:34",play_video,0.00
1610,235,"25/06/2025 07:40",login,0.00
1611,235,"28.07.2025 15:47",login,0.00
1612,236,"6-3-2025 6:13",registration,0.00
1613,236,"12/3/2025 19:01",login,0.00
1614,236,"29/3/2025 12:35",play_video,0.00
1615,236,"24/04/2025 21:47",view_content,0.00
1616,236,"14.4.25 11:53",view_content,0.00
1617,237,"11.2.25 01:34",registration,0.00
1618,237,"9.3.25 08:47",play_video,0.00
1619,237,"4.3.25 18:14",login,0.00
1620,237,"24/03/2025 10:21",login,0.00
1621,237,"22.03.2025 23:41",view_content,0.00
1622,237,"4-5-2025 6:29",test_event,0.00
1623,237,"15.5.25 19:18",login,0.00
1624,237,"7/6/2025 14:49",login,0.00
1625,237,"25/6/2025 12:40",login,0.00
1626,237,"27/6/2025 08:35",play_video,0.00
1627,238,"6-5-2025 9:35",registration,0.00
1628,238,"12/05/2025 19:20",view_content,0.00
1629,238,"17/5/2025 14:03",view_content,0.00
1630,238,"31.07.2025 13:11",support_request,0.00
1631,238,"22.07.2025 08:21",login,0.00
1632,238,"28-9-2025 08:24",view_content,0.00
1633,238,"7/9/2025 8:08",view_content,0.00
1634,238,"26/10/2025 13:27",view_content,0.00
1635,238,"19.11.25 04:40",view_content,0.00
1636,238,"10.11.2025 17:20",login,0.00
1637,239,"15-1-2025 12:09",registration,0.00
1638,239,"26.01.2025 14:39",login,0.00
1639,239,"18-2-2025 23:10",view_content,0.00
1640,239,"27-4-2025 00:54",purchase,20.00
1641,239,"18-5-2025 21:39",view_content,0.00
1642,239,"9.7.25 15:08",purchase,20.00
1643,239,"27-6-2025 12:18",view_content,0.00
1644,239,"07.09.2025 20:12",view_content,0.00
1645,239,"29-8-2025 05:54",play_video,0.00
1646,240,"05/02/2025 17:42",registration,0.00
1647,240,"23/2/2025 06:21",view_content,0.00
1648,240,"22.2.25 17:43",cancel,0.00
1649,240,"18/03/2025 14:18",purchase,10.00
1650,240,"14.5.25 01:30",view_content,0.00
1651,240,"24/06/2025 15:26",purchase,10.00
1652,241,"15.1.25 15:20",registration,0.00
1653,241,"30/1/2025 04:25",play_video,0.00
1654,241,"21/2/2025 14:05",view_content,0.00
1655,241,"10/4/2025 18:36",login,0.00
1656,241,"11/6/2025 8:54",play_video,0.00
1657,241,"31.05.2025 05:28",login,0.00
1658,241,"01/07/2025 12:09",play_video,0.00
1659,241,"24.07.2025 01:29","",0.00
1660,241,"25.7.25 01:59",view_content,0.00
1661,242,"14/4/2025 11:53",registration,0.00
1662,242,"26/05/2025 05:10",login,0.00
1663,242,"25/05/2025 03:40",view_content,0.00
1664,242,"30.08.2025 01:18",view_content,0.00
1665,242,"17.8.25 07:52",login,0.00
1666,243,"10-2-2025 19:49",registration,0.00
1667,243,"18.2.25 08:06",play_video,0.00
1668,243,"30-3-2025 20:31",play_video,0.00
1669,243,"15.4.25 17:27",play_video,0.00
1670,243,"22/04/2025 21:14",cancel,0.00
1671,243,"26/5/2025 05:52",view_content,0.00
1672,243,"03.06.2025 14:54",view_content,0.00
1673,243,"27.07.2025 00:42",view_content,0.00
1674,243,"21/7/2025 19:33",login,0.00
1675,244,"20/6/2025 20:42",registration,0.00
1676,244,"7.7.25 03:57",purchase,10.00
1677,244,"9/8/2025 10:08",play_video,0.00
1678,244,"1/9/2025 18:00",login,0.00
1679,244,"6/9/2025 10:50",view_content,0.00
1680,244,"20.09.2025 00:45",login,0.00
1681,244,"11/10/2025 9:25",login,0.00
1682,244,"19.10.2025 23:48",view_content,0.00
1683,244,"14-11-2025 17:11",login,0.00
1684,245,"17/5/2025 10:46",registration,0.00
1685,245,"19/5/2025 02:41",cancel,0.00
1686,245,"30/6/2025 14:33",login,0.00
1687,245,"17.6.25 02:09",view_content,0.00
1688,245,"17.7.25 00:37",login,0.00
1689,245,"05.08.2025 15:14",login,0.00
1690,245,"03/10/2025 22:44",login,0.00
1691,245,"9/10/2025 0:15",purchase,40.00
1692,245,"02.11.2025 21:45",cancel,0.00
1693,245,"27-2-2026 08:24",login,0.00
1694,246,"2.5.25 01:28",registration,0.00
1695,246,"25/5/2025 01:46",login,0.00
1696,246,"8/5/2025 13:54",login,0.00
1697,246,"9.6.25 05:41",login,0.00
1698,246,"3.7.25 00:52",view_content,0.00
1699,246,"31.7.25 07:37",login,0.00
1700,246,"1/9/2025 6:44",login,0.00
1701,246,"7.10.25 04:01",login,0.00
1702,247,"7/4/2025 3:53",registration,0.00
1703,247,"18/4/2025 19:46",login,0.00
1704,247,"23-6-2025 09:05",login,0.00
1705,247,"29-7-2025 16:57",login,0.00
1706,247,"31.7.25 13:47",login,0.00
1707,247,"20/08/2025 12:44",view_content,0.00
1708,247,"24-8-2025 11:24",login,0.00
1709,248,"03/05/2025 0:42",registration,0.00
1710,248,"7-5-2025 22:15",play_video,0.00
1711,248,"28/5/2025 18:07",play_video,0.00
1712,248,"26-6-2025 21:48",login,0.00
1713,248,"20-7-2025 12:11",play_video,0.00
1714,248,"07/08/2025 10:01",login,0.00
1715,248,"17/9/2025 17:48",play_video,0.00
1716,249,"19/6/2025 20:21",registration,0.00
1717,249,"3.7.25 04:55",view_content,0.00
1718,249,"09/07/2025 10:56",view_content,0.00
1719,249,"02/08/2025 23:33",play_video,0.00
1720,249,"29.07.2025 22:56",view_content,0.00
1721,249,"3.11.25 10:20",login,0.00
1722,249,"22.11.25 13:24",login,0.00
1723,249,"27-11-2025 08:05",login,0.00
1724,250,"5/1/2025 20:38",registration,0.00
1725,250,"7/1/2025 21:22",view_content,0.00
1726,250,"25/01/2025 03:30",view_content,0.00
1727,250,"20/2/2025 04:04",login,0.00
1728,250,"26.02.2025 13:05",play_video,0.00
1729,250,"29/04/2025 10:31",view_content,0.00
1730,250,"25.04.2025 03:07",view_content,0.00
1731,250,"27.05.2025 08:55",login,0.00
1732,250,"13.5.25 03:45",view_content,0.00
1733,250,"08/07/2025 16:53",support_request,0.00
1734,250,"25/7/2025 20:07",cancel,0.00
1735,250,"28.8.25 14:31",login,0.00
1736,250,"05/08/2025 12:40",play_video,0.00
1737,251,"1.5.25 10:45",registration,0.00
1738,251,"26-5-2025 14:32",login,0.00
1739,251,"4/6/2025 11:22",view_content,0.00
1740,251,"16.6.25 03:54",view_content,0.00
1741,251,"24/7/2025 02:47",view_content,0.00
1742,251,"12-7-2025 0:05",login,0.00
1743,251,"3-8-2025 0:49",view_content,0.00
1744,251,"19.08.2025 21:25",purchase,40.00
1745,251,"19/9/2025 23:02",login,0.00
1746,251,"22.09.2025 15:17",view_content,0.00
1747,251,"26.10.2025 07:33",purchase,20.00
1748,251,"8/10/2025 6:43",view_content,0.00
1749,252,"17-2-2025 11:51",registration,0.00
1750,252,"01.03.2025 01:38",view_content,0.00
1751,252,"28-3-2025 11:37",view_content,0.00
1752,252,"28.4.25 02:01",login,0.00
1753,252,"8/5/2025 0:31",purchase,20.00
1754,252,"27-6-2025 01:13",support_request,0.00
1755,252,"19/8/2025 00:03",view_content,0.00
1756,253,"23/4/2025 03:29",registration,0.00
1757,253,"08/05/2025 0:38",login,0.00
1758,253,"8-5-2025 9:34",login,0.00
1759,254,"25/3/2025 13:59",registration,0.00
1760,254,"04.04.2025 22:36",login,0.00
1761,254,"7/5/2025 4:15",login,0.00
1762,254,"08.06.2025 14:27",view_content,0.00
1763,254,"13/06/2025 05:41",view_content,0.00
1764,254,"27/6/2025 22:56",login,0.00
1765,254,"02/07/2025 15:40",view_content,0.00
1766,254,"2.9.25 07:17",view_content,0.00
1767,255,"3-1-2025 2:51",registration,0.00
1768,255,"6-1-2025 7:26",login,0.00
1769,255,"28.1.25 00:36",play_video,0.00
1770,255,"25.02.2025 18:37",view_content,0.00
1771,255,"17.2.25 07:38",view_content,0.00
1772,256,"16.01.2025 20:44",registration,0.00
1773,256,"20.1.25 06:12",login,0.00
1774,256,"06/02/2025 22:13",view_content,0.00
1775,256,"10-3-2025 5:08",view_content,0.00
1776,256,"01.06.2025 01:26",view_content,0.00
1777,256,"07/08/2025 2:23",login,0.00
1778,256,"26/08/2025 08:09",login,0.00
1779,256,"6/10/2025 2:15",login,0.00
1780,257,"3.3.25 17:12",registration,0.00
1781,257,"17/3/2025 00:29",login,0.00
1782,257,"8-4-2025 3:29",view_content,0.00
1783,257,"20.4.25 11:55",login,0.00
1784,257,"03.05.2025 00:46",cancel,0.00
1785,257,"16-6-2025 13:06",view_content,0.00
1786,257,"05/07/2025 3:17",view_content,0.00
1787,258,"18.6.25 01:18",registration,0.00
1788,258,"14/07/2025 15:35",login,0.00
1789,258,"31/7/2025 07:17",view_content,0.00
1790,259,"22.2.25 21:04",registration,0.00
1791,259,"09/04/2025 5:32",test_event,0.00
1792,259,"06/06/2025 22:53",login,0.00
1793,260,"19/01/2025 08:00",registration,0.00
